subdir frame_num face_startX face_startY face_endX face_endY face_height face_width face_x_center face_y_center yaw pitch roll attention_label
HH0670-rgb_2016_12_25_21_0_1 5375 1568 933 1705 1080 147 137 1636 1006 -6 -21 32 2
HH0670-rgb_2016_12_25_21_0_1 5380 1505 924 1683 1080 156 178 1594 1002 0 -22 4 2
HH0670-rgb_2016_12_25_21_0_1 5385 1502 926 1679 1080 154 177 1590 1003 0 -11 2 2
HH0670-rgb_2016_12_25_21_0_1 5390 1506 933 1683 1080 147 177 1594 1006 3 -19 40 2
HH0670-rgb_2016_12_25_21_0_1 5395 1503 930 1681 1080 150 178 1592 1005 0 -19 10 2
HH0670-rgb_2016_12_25_21_0_1 5400 1527 923 1707 1080 157 180 1617 1001 -3 -16 7 2
HH0670-rgb_2016_12_25_21_0_1 5405 1504 928 1681 1080 152 177 1592 1004 -3 -14 8 2
HH0670-rgb_2016_12_25_21_0_1 5410 1506 937 1685 1080 143 179 1595 1008 4 -24 16 2
HH0670-rgb_2016_12_25_21_0_1 5415 1508 941 1687 1080 139 179 1597 1010 0 -21 20 2
HH0670-rgb_2016_12_25_21_0_1 5420 1510 937 1687 1080 143 177 1598 1008 -1 -27 29 2
HH0670-rgb_2016_12_25_21_0_1 5425 NA NA NA NA NA NA NA NA NA NA NA 2
HH0670-rgb_2016_12_25_21_0_1 5430 1511 935 1688 1080 145 177 1599 1007 0 -20 24 2
HH0670-rgb_2016_12_25_21_0_1 5435 NA NA NA NA NA NA NA NA NA NA NA 2
HH0670-rgb_2016_12_25_21_0_1 5440 1507 941 1689 1080 139 182 1598 1010 1 -13 12 2
HH0670-rgb_2016_12_25_21_0_1 5445 1511 937 1688 1080 143 177 1599 1008 2 -19 22 2
HH0670-rgb_2016_12_25_21_0_1 5450 1506 939 1688 1080 141 182 1597 1009 0 -23 17 2
HH0670-rgb_2016_12_25_21_0_1 5455 1526 933 1711 1080 147 185 1618 1006 -1 -16 9 2
HH0670-rgb_2016_12_25_21_0_1 5460 1527 934 1713 1080 146 186 1620 1007 -4 -19 6 2
HH0670-rgb_2016_12_25_21_0_1 5465 1508 938 1690 1080 142 182 1599 1009 -1 -24 14 2
HH0670-rgb_2016_12_25_21_0_1 5470 NA NA NA NA NA NA NA NA NA NA NA 2
HH0670-rgb_2016_12_25_21_0_1 5475 NA NA NA NA NA NA NA NA NA NA NA 2
HH0670-rgb_2016_12_25_21_0_1 5480 NA NA NA NA NA NA NA NA NA NA NA 2
HH0670-rgb_2016_12_25_21_0_1 5485 NA NA NA NA NA NA NA NA NA NA NA 2
HH0670-rgb_2016_12_25_21_0_1 5490 1530 930 1710 1080 150 180 1620 1005 1 -5 -14 2
HH0670-rgb_2016_12_25_21_0_1 5495 1526 934 1712 1080 146 186 1619 1007 -4 -23 10 2
HH0670-rgb_2016_12_25_21_0_1 5500 1532 932 1712 1080 148 180 1622 1006 -4 -18 12 2
HH0670-rgb_2016_12_25_21_0_1 5505 1527 935 1712 1080 145 185 1619 1007 0 -5 -9 2
HH0670-rgb_2016_12_25_21_0_1 5510 1529 932 1711 1080 148 182 1620 1006 -5 -20 14 2
HH0670-rgb_2016_12_25_21_0_1 5515 1532 931 1711 1080 149 179 1621 1005 -4 -15 12 2
HH0670-rgb_2016_12_25_21_0_1 5520 1511 926 1679 1080 154 168 1595 1003 0 -20 21 2
HH0670-rgb_2016_12_25_21_0_1 5525 1500 923 1670 1080 157 170 1585 1001 -2 -11 2 2
HH0670-rgb_2016_12_25_21_0_1 5530 1497 924 1675 1080 156 178 1586 1002 -5 -16 4 2
HH0670-rgb_2016_12_25_21_0_1 5535 NA NA NA NA NA NA NA NA NA NA NA 2
HH0670-rgb_2016_12_25_21_0_1 5540 1501 925 1679 1080 155 178 1590 1002 0 -9 -7 2
HH0670-rgb_2016_12_25_21_0_1 5545 1503 926 1680 1080 154 177 1591 1003 -1 -10 2 2
HH0670-rgb_2016_12_25_21_0_1 5550 1506 935 1681 1080 145 175 1593 1007 2 -6 -1 2
HH0670-rgb_2016_12_25_21_0_1 5555 1535 932 1713 1080 148 178 1624 1006 -5 -15 11 2
HH0670-rgb_2016_12_25_21_0_1 5560 1533 931 1717 1080 149 184 1625 1005 1 -13 5 2
HH0670-rgb_2016_12_25_21_0_1 5565 1512 938 1691 1080 142 179 1601 1009 4 -23 14 2
HH0670-rgb_2016_12_25_21_0_1 5570 1531 932 1713 1080 148 182 1622 1006 0 -7 -8 2
HH0670-rgb_2016_12_25_21_0_1 5575 1532 929 1712 1080 151 180 1622 1004 -5 -8 3 2
HH0670-rgb_2016_12_25_21_0_1 5580 1531 931 1711 1080 149 180 1621 1005 -3 -16 6 2
HH0670-rgb_2016_12_25_21_0_1 5585 1531 933 1713 1080 147 182 1622 1006 -2 -14 6 2
HH0670-rgb_2016_12_25_21_0_1 5590 1511 938 1689 1080 142 178 1600 1009 1 -26 27 2
HH0670-rgb_2016_12_25_21_0_1 5595 1531 934 1713 1080 146 182 1622 1007 -4 -17 8 2
HH0670-rgb_2016_12_25_21_0_1 5600 NA NA NA NA NA NA NA NA NA NA NA 2
HH0670-rgb_2016_12_25_21_0_1 5605 1605 931 1752 1080 149 147 1678 1005 0 -21 18 2
HH0670-rgb_2016_12_25_21_0_1 5610 NA NA NA NA NA NA NA NA NA NA NA 2
HH0670-rgb_2016_12_25_21_0_1 5615 1635 937 1782 1080 143 147 1708 1008 9 1 19 2
HH0670-rgb_2016_12_25_21_0_1 5620 NA NA NA NA NA NA NA NA NA NA NA 2
HH0670-rgb_2016_12_25_21_0_1 5625 NA NA NA NA NA NA NA NA NA NA NA 2
HH0670-rgb_2016_12_25_21_0_1 5630 1636 939 1771 1080 141 135 1703 1009 7 -11 6 2
HH0670-rgb_2016_12_25_21_0_1 5635 1603 948 1797 1080 132 194 1700 1014 4 -11 5 2
HH0670-rgb_2016_12_25_21_0_1 5640 1616 937 1759 1080 143 143 1687 1008 4 -6 3 2
HH0670-rgb_2016_12_25_21_0_1 5645 1582 924 1769 1080 156 187 1675 1002 3 -8 5 2
HH0670-rgb_2016_12_25_21_0_1 5650 1619 938 1764 1080 142 145 1691 1009 -2 -25 31 2
HH0670-rgb_2016_12_25_21_0_1 5655 1614 934 1801 1080 146 187 1707 1007 2 -18 15 2
HH0670-rgb_2016_12_25_21_0_1 5660 1618 939 1814 1080 141 196 1716 1009 -1 -23 30 2
HH0670-rgb_2016_12_25_21_0_1 5665 NA NA NA NA NA NA NA NA NA NA NA 2
HH0670-rgb_2016_12_25_21_0_1 5670 NA NA NA NA NA NA NA NA NA NA NA 2
HH0670-rgb_2016_12_25_21_0_1 5675 NA NA NA NA NA NA NA NA NA NA NA 2
HH0670-rgb_2016_12_25_21_0_1 5680 NA NA NA NA NA NA NA NA NA NA NA 2
HH0670-rgb_2016_12_25_21_0_1 5690 NA NA NA NA NA NA NA NA NA NA NA 2
HH0670-rgb_2016_12_25_21_0_1 5695 NA NA NA NA NA NA NA NA NA NA NA 2
HH0670-rgb_2016_12_25_21_0_1 5700 1631 925 1825 1080 155 194 1728 1002 1 0 0 2
HH0670-rgb_2016_12_25_21_0_1 5705 NA NA NA NA NA NA NA NA NA NA NA 2
HH0670-rgb_2016_12_25_21_0_1 5710 1527 913 1664 1050 137 137 1595 981 -2 -17 23 2
HH0670-rgb_2016_12_25_21_0_1 5715 NA NA NA NA NA NA NA NA NA NA NA 2
HH0670-rgb_2016_12_25_21_0_1 5720 NA NA NA NA NA NA NA NA NA NA NA 2
HH0670-rgb_2016_12_25_21_0_1 5725 NA NA NA NA NA NA NA NA NA NA NA 2
HH0670-rgb_2016_12_25_21_0_1 5730 NA NA NA NA NA NA NA NA NA NA NA 2
HH0670-rgb_2016_12_25_21_0_1 5735 1481 923 1631 1080 157 150 1556 1001 -2 -12 17 2
HH0670-rgb_2016_12_25_21_0_1 5740 NA NA NA NA NA NA NA NA NA NA NA 2
HH0670-rgb_2016_12_25_21_0_1 5745 1473 924 1655 1080 156 182 1564 1002 0 2 9 2
HH0670-rgb_2016_12_25_21_0_1 5750 NA NA NA NA NA NA NA NA NA NA NA 2
HH0670-rgb_2016_12_25_21_0_1 5755 1470 928 1649 1080 152 179 1559 1004 -3 -9 13 2
HH0670-rgb_2016_12_25_21_0_1 5760 NA NA NA NA NA NA NA NA NA NA NA 2
HH0670-rgb_2016_12_25_21_0_1 5765 NA NA NA NA NA NA NA NA NA NA NA 2
HH0670-rgb_2016_12_25_21_0_1 5770 1488 926 1638 1080 154 150 1563 1003 -3 -14 14 2
HH0670-rgb_2016_12_25_21_0_1 5775 1493 926 1643 1080 154 150 1568 1003 -4 -18 18 2
HH0670-rgb_2016_12_25_21_0_1 5780 NA NA NA NA NA NA NA NA NA NA NA 2
HH0670-rgb_2016_12_25_21_0_1 5785 1490 922 1682 1080 158 192 1586 1001 0 -31 24 2
HH0670-rgb_2016_12_25_21_0_1 5790 NA NA NA NA NA NA NA NA NA NA NA 2
HH0670-rgb_2016_12_25_21_0_1 5795 1526 930 1677 1080 150 151 1601 1005 5 -24 26 2
HH0670-rgb_2016_12_25_21_0_1 5800 1515 927 1680 1080 153 165 1597 1003 7 -19 25 2
HH0670-rgb_2016_12_25_21_0_1 5805 1522 925 1685 1080 155 163 1603 1002 9 -23 29 2
HH0670-rgb_2016_12_25_21_0_1 5810 1507 927 1656 1080 153 149 1581 1003 -4 -25 17 2
HH0670-rgb_2016_12_25_21_0_1 5815 1494 932 1639 1080 148 145 1566 1006 -4 -23 20 2
HH0670-rgb_2016_12_25_21_0_1 5825 NA NA NA NA NA NA NA NA NA NA NA 2
HH0670-rgb_2016_12_25_21_0_1 5830 NA NA NA NA NA NA NA NA NA NA NA 2
HH0670-rgb_2016_12_25_21_0_1 5835 NA NA NA NA NA NA NA NA NA NA NA 2
HH0670-rgb_2016_12_25_21_0_1 5840 1493 938 1665 1080 142 172 1579 1009 -2 -23 14 2
HH0670-rgb_2016_12_25_21_0_1 5845 1504 934 1653 1080 146 149 1578 1007 -4 -26 27 2
HH0670-rgb_2016_12_25_21_0_1 5850 1496 924 1641 1080 156 145 1568 1002 -7 -22 22 2
HH0670-rgb_2016_12_25_21_0_1 5855 1498 919 1649 1073 154 151 1573 996 -6 -13 34 2
HH0670-rgb_2016_12_25_21_0_1 5860 NA NA NA NA NA NA NA NA NA NA NA 2
HH0670-rgb_2016_12_25_21_0_1 5865 1483 918 1620 1062 144 137 1551 990 -7 -17 27 2
HH0670-rgb_2016_12_25_21_0_1 5870 1496 919 1640 1073 154 144 1568 996 -5 -15 14 2
HH0670-rgb_2016_12_25_21_0_1 5875 1510 924 1662 1080 156 152 1586 1002 -10 -2 5 2
HH0670-rgb_2016_12_25_21_0_1 5880 1508 925 1665 1080 155 157 1586 1002 -1 -8 18 2
HH0670-rgb_2016_12_25_21_0_1 5885 NA NA NA NA NA NA NA NA NA NA NA 2
HH0670-rgb_2016_12_25_21_0_1 5890 NA NA NA NA NA NA NA NA NA NA NA 2
HH0670-rgb_2016_12_25_21_0_1 5895 NA NA NA NA NA NA NA NA NA NA NA 2
HH0670-rgb_2016_12_25_21_0_1 5900 1321 877 1542 1069 192 221 1431 973 -8 -20 6 2
HH0670-rgb_2016_12_25_21_0_1 5905 1562 878 1776 1080 202 214 1669 979 -3 -9 7 2
HH0670-rgb_2016_12_25_21_0_1 5915 1362 846 1582 1056 210 220 1472 951 -4 -11 -11 2
HH0670-rgb_2016_12_25_21_0_1 5920 NA NA NA NA NA NA NA NA NA NA NA 2
HH0670-rgb_2016_12_25_21_0_1 5925 NA NA NA NA NA NA NA NA NA NA NA 2
HH0670-rgb_2016_12_25_21_0_1 5955 1499 836 1774 1080 244 275 1636 958 9 -13 -30 2
HH0670-rgb_2016_12_25_21_0_1 5960 1491 829 1780 1080 251 289 1635 954 3 -17 -5 2
HH0670-rgb_2016_12_27_21_0_0 5 1270 974 1399 1080 106 129 1334 1027 -7 -12 32 0
HH0670-rgb_2016_12_27_21_0_0 60 1268 974 1403 1080 106 135 1335 1027 -8 -15 31 0
HH0670-rgb_2016_12_27_21_0_0 65 1269 974 1402 1080 106 133 1335 1027 -9 -14 33 0
HH0670-rgb_2016_12_27_21_0_0 70 1277 970 1415 1080 110 138 1346 1025 -9 -19 26 0
HH0670-rgb_2016_12_27_21_0_0 75 1278 976 1415 1080 104 137 1346 1028 -8 -17 22 0
HH0670-rgb_2016_12_27_21_0_0 80 1280 969 1415 1080 111 135 1347 1024 -8 -15 21 0
HH0670-rgb_2016_12_27_21_0_0 85 NA NA NA NA NA NA NA NA NA NA NA 0
HH0670-rgb_2016_12_27_21_0_0 90 NA NA NA NA NA NA NA NA NA NA NA 0
HH0670-rgb_2016_12_27_21_0_0 95 1279 972 1416 1080 108 137 1347 1026 -10 -18 21 0
HH0670-rgb_2016_12_27_21_0_0 100 NA NA NA NA NA NA NA NA NA NA NA 0
HH0670-rgb_2016_12_27_21_0_0 105 NA NA NA NA NA NA NA NA NA NA NA 0
HH0670-rgb_2016_12_27_21_0_0 110 NA NA NA NA NA NA NA NA NA NA NA 0
HH0670-rgb_2016_12_27_21_0_0 115 1279 975 1414 1080 105 135 1346 1027 -9 -13 20 0
HH0670-rgb_2016_12_27_21_0_0 120 NA NA NA NA NA NA NA NA NA NA NA 0
HH0670-rgb_2016_12_27_21_0_0 125 NA NA NA NA NA NA NA NA NA NA NA 0
HH0670-rgb_2016_12_27_21_0_0 130 NA NA NA NA NA NA NA NA NA NA NA 0
HH0670-rgb_2016_12_27_21_0_0 135 NA NA NA NA NA NA NA NA NA NA NA 0
HH0670-rgb_2016_12_27_21_0_0 145 NA NA NA NA NA NA NA NA NA NA NA 0
HH0670-rgb_2016_12_27_21_0_0 150 NA NA NA NA NA NA NA NA NA NA NA 0
HH0670-rgb_2016_12_27_21_0_0 160 1276 966 1407 1080 114 131 1341 1023 -8 -10 38 0
HH0670-rgb_2016_12_27_21_0_0 165 1273 957 1418 1080 123 145 1345 1018 -10 -14 39 0
HH0670-rgb_2016_12_27_21_0_0 170 1268 962 1417 1080 118 149 1342 1021 -10 -13 39 0
HH0670-rgb_2016_12_27_21_0_0 175 1267 964 1409 1080 116 142 1338 1022 -10 -10 38 0
HH0670-rgb_2016_12_27_21_0_0 180 1271 957 1418 1080 123 147 1344 1018 -10 -12 40 0
HH0670-rgb_2016_12_27_21_0_0 185 1266 963 1409 1080 117 143 1337 1021 -10 -10 39 0
HH0670-rgb_2016_12_27_21_0_0 190 1269 965 1411 1080 115 142 1340 1022 -10 -11 40 0
HH0670-rgb_2016_12_27_21_0_0 195 1269 965 1412 1080 115 143 1340 1022 -9 -11 40 0
HH0670-rgb_2016_12_27_21_0_0 200 1275 968 1401 1080 112 126 1338 1024 -9 -10 39 0
HH0670-rgb_2016_12_27_21_0_0 205 1272 962 1416 1080 118 144 1344 1021 -7 -8 38 0
HH0670-rgb_2016_12_27_21_0_0 210 1269 963 1412 1080 117 143 1340 1021 -9 -10 40 0
HH0670-rgb_2016_12_27_21_0_0 215 1270 963 1412 1080 117 142 1341 1021 -11 -10 39 0
HH0670-rgb_2016_12_27_21_0_0 220 1271 963 1411 1080 117 140 1341 1021 -13 -11 37 0
HH0670-rgb_2016_12_27_21_0_0 225 1274 956 1417 1080 124 143 1345 1018 -10 -13 37 0
HH0670-rgb_2016_12_27_21_0_0 230 1271 957 1420 1080 123 149 1345 1018 -14 -23 37 0
HH0670-rgb_2016_12_27_21_0_0 235 1270 963 1415 1080 117 145 1342 1021 -11 -11 37 0
HH0670-rgb_2016_12_27_21_0_0 240 1270 959 1419 1080 121 149 1344 1019 -11 -12 37 0
HH0670-rgb_2016_12_27_21_0_0 245 1271 965 1414 1080 115 143 1342 1022 -13 -14 38 0
HH0670-rgb_2016_12_27_21_0_0 250 1271 965 1408 1080 115 137 1339 1022 -10 -13 32 0
HH0670-rgb_2016_12_27_21_0_0 255 1269 959 1414 1080 121 145 1341 1019 -10 -13 34 0
HH0670-rgb_2016_12_27_21_0_0 260 1270 959 1414 1080 121 144 1342 1019 -12 -13 39 0
HH0670-rgb_2016_12_27_21_0_0 265 1271 964 1414 1080 116 143 1342 1022 -10 -11 38 0
HH0670-rgb_2016_12_27_21_0_0 270 1268 965 1413 1080 115 145 1340 1022 -11 -12 34 0
HH0670-rgb_2016_12_27_21_0_0 275 1270 967 1410 1080 113 140 1340 1023 -8 -8 31 0
HH0670-rgb_2016_12_27_21_0_0 280 1274 963 1414 1080 117 140 1344 1021 -12 -13 37 0
HH0670-rgb_2016_12_27_21_0_0 285 1269 968 1411 1080 112 142 1340 1024 -9 -9 37 0
HH0670-rgb_2016_12_27_21_0_0 290 1273 969 1397 1080 111 124 1335 1024 -9 -12 32 0
HH0670-rgb_2016_12_27_21_0_0 295 1270 966 1414 1080 114 144 1342 1023 -10 -11 35 0
HH0670-rgb_2016_12_27_21_0_0 300 1269 970 1406 1080 110 137 1337 1025 -9 -10 33 0
HH0670-rgb_2016_12_27_21_0_0 305 1270 972 1398 1080 108 128 1334 1026 -9 -12 33 0
HH0670-rgb_2016_12_27_21_0_0 310 1270 968 1405 1080 112 135 1337 1024 -9 -12 34 0
HH0670-rgb_2016_12_27_21_0_0 315 1271 968 1399 1080 112 128 1335 1024 -10 -14 33 0
HH0670-rgb_2016_12_27_21_0_0 320 1272 968 1402 1080 112 130 1337 1024 -9 -8 35 0
HH0670-rgb_2016_12_27_21_0_0 325 1269 975 1398 1080 105 129 1333 1027 -6 -9 30 0
HH0670-rgb_2016_12_27_21_0_0 330 1272 966 1403 1080 114 131 1337 1023 -8 -12 33 0
HH0670-rgb_2016_12_27_21_0_0 335 1268 972 1398 1080 108 130 1333 1026 -9 -10 31 0
HH0670-rgb_2016_12_27_21_0_0 340 1269 973 1399 1080 107 130 1334 1026 -8 -10 31 0
HH0670-rgb_2016_12_27_21_0_0 345 1271 969 1402 1080 111 131 1336 1024 -8 -12 34 0
HH0670-rgb_2016_12_27_21_0_0 350 1268 972 1401 1080 108 133 1334 1026 -9 -11 32 0
HH0670-rgb_2016_12_27_21_0_0 355 1267 969 1411 1080 111 144 1339 1024 -9 -10 34 0
HH0670-rgb_2016_12_27_21_0_0 360 1269 975 1405 1080 105 136 1337 1027 -7 -8 32 0
HH0670-rgb_2016_12_27_21_0_0 365 1269 959 1420 1080 121 151 1344 1019 -12 -15 37 0
HH0670-rgb_2016_12_27_21_0_0 370 1272 971 1409 1080 109 137 1340 1025 -10 -9 30 0
HH0670-rgb_2016_12_27_21_0_0 375 1271 963 1421 1080 117 150 1346 1021 -11 -11 35 0
HH0670-rgb_2016_12_27_21_0_0 380 1272 969 1409 1080 111 137 1340 1024 -9 -10 31 0
HH0670-rgb_2016_12_27_21_0_0 385 1270 969 1413 1080 111 143 1341 1024 -12 -12 36 0
HH0670-rgb_2016_12_27_21_0_0 390 1274 968 1410 1080 112 136 1342 1024 -11 -15 33 0
HH0670-rgb_2016_12_27_21_0_0 395 1271 973 1413 1080 107 142 1342 1026 -9 -10 32 0
HH0670-rgb_2016_12_27_21_0_0 400 1270 968 1410 1080 112 140 1340 1024 -10 -14 32 0
HH0670-rgb_2016_12_27_21_0_0 405 1272 965 1410 1080 115 138 1341 1022 -11 -11 33 0
HH0670-rgb_2016_12_27_21_0_0 410 1273 970 1409 1080 110 136 1341 1025 -9 -9 31 0
HH0670-rgb_2016_12_27_21_0_0 415 1272 967 1410 1080 113 138 1341 1023 -12 -14 34 0
HH0670-rgb_2016_12_27_21_0_0 420 1268 972 1406 1080 108 138 1337 1026 -11 -13 31 0
HH0670-rgb_2016_12_27_21_0_0 425 1270 971 1407 1080 109 137 1338 1025 -10 -12 31 0
HH0670-rgb_2016_12_27_21_0_0 430 1270 968 1414 1080 112 144 1342 1024 -12 -11 34 0
HH0670-rgb_2016_12_27_21_0_0 435 1268 974 1404 1080 106 136 1336 1027 -11 -13 33 0
HH0670-rgb_2016_12_27_21_0_0 440 1269 968 1407 1080 112 138 1338 1024 -11 -16 33 0
HH0670-rgb_2016_12_27_21_0_0 445 1271 969 1408 1080 111 137 1339 1024 -10 -12 31 0
HH0670-rgb_2016_12_27_21_0_0 450 1273 968 1413 1080 112 140 1343 1024 -11 -12 32 0
HH0670-rgb_2016_12_27_21_0_0 455 1269 968 1404 1080 112 135 1336 1024 -12 -15 31 0
HH0670-rgb_2016_12_27_21_0_0 460 1269 973 1406 1080 107 137 1337 1026 -9 -11 31 0
HH0670-rgb_2016_12_27_21_0_0 465 1270 968 1410 1080 112 140 1340 1024 -10 -12 34 0
HH0670-rgb_2016_12_27_21_0_0 470 1270 970 1403 1080 110 133 1336 1025 -10 -15 32 0
HH0670-rgb_2016_12_27_21_0_0 475 1267 973 1402 1080 107 135 1334 1026 -9 -13 34 0
HH0670-rgb_2016_12_27_21_0_0 480 1267 970 1411 1080 110 144 1339 1025 -10 -13 34 0
HH0670-rgb_2016_12_27_21_0_0 485 1268 968 1412 1080 112 144 1340 1024 -11 -12 35 0
HH0670-rgb_2016_12_27_21_0_0 490 1271 964 1418 1080 116 147 1344 1022 -11 -11 34 0
HH0670-rgb_2016_12_27_21_0_0 495 1270 967 1415 1080 113 145 1342 1023 -10 -9 35 0
HH0670-rgb_2016_12_27_21_0_0 500 1270 967 1405 1080 113 135 1337 1023 -12 -15 32 0
HH0670-rgb_2016_12_27_21_0_0 505 1270 969 1403 1080 111 133 1336 1024 -10 -11 31 0
HH0670-rgb_2016_12_27_21_0_0 510 1270 969 1403 1080 111 133 1336 1024 -11 -15 32 0
HH0670-rgb_2016_12_27_21_0_0 515 1272 965 1408 1080 115 136 1340 1022 -10 -12 33 0
HH0670-rgb_2016_12_27_21_0_0 520 1267 972 1404 1080 108 137 1335 1026 -10 -14 28 0
HH0670-rgb_2016_12_27_21_0_0 525 1268 971 1405 1080 109 137 1336 1025 -10 -13 32 0
HH0670-rgb_2016_12_27_21_0_0 530 1271 967 1413 1080 113 142 1342 1023 -11 -10 34 0
HH0670-rgb_2016_12_27_21_0_0 535 1269 973 1405 1080 107 136 1337 1026 -10 -15 30 0
HH0670-rgb_2016_12_27_21_0_0 540 1269 970 1405 1080 110 136 1337 1025 -9 -10 32 0
HH0670-rgb_2016_12_27_21_0_0 545 1274 967 1410 1080 113 136 1342 1023 -11 -13 33 0
HH0670-rgb_2016_12_27_21_0_0 550 1269 971 1406 1080 109 137 1337 1025 -10 -11 31 0
HH0670-rgb_2016_12_27_21_0_0 555 1268 973 1404 1080 107 136 1336 1026 -10 -13 33 0
HH0670-rgb_2016_12_27_21_0_0 560 1270 977 1401 1080 103 131 1335 1028 -9 -12 29 0
HH0670-rgb_2016_12_27_21_0_0 565 1268 971 1403 1080 109 135 1335 1025 -12 -15 31 0
HH0670-rgb_2016_12_27_21_0_0 570 1268 972 1403 1080 108 135 1335 1026 -11 -14 32 0
HH0670-rgb_2016_12_27_21_0_0 575 1270 973 1405 1080 107 135 1337 1026 -10 -11 32 0
HH0670-rgb_2016_12_27_21_0_0 580 1266 972 1404 1080 108 138 1335 1026 -10 -11 28 0
HH0670-rgb_2016_12_27_21_0_0 585 1268 974 1406 1080 106 138 1337 1027 -9 -10 30 0
HH0670-rgb_2016_12_27_21_0_0 590 1267 970 1407 1080 110 140 1337 1025 -11 -14 31 0
HH0670-rgb_2016_12_27_21_0_0 595 NA NA NA NA NA NA NA NA NA NA NA 0
HH0670-rgb_2016_12_27_21_0_0 600 1267 973 1404 1080 107 137 1335 1026 -10 -14 30 0
HH0670-rgb_2016_12_27_21_0_0 605 1266 972 1406 1080 108 140 1336 1026 -11 -11 31 0
HH0670-rgb_2016_12_27_21_0_0 610 1267 971 1405 1080 109 138 1336 1025 -10 -11 31 0
HH0670-rgb_2016_12_27_21_0_0 615 NA NA NA NA NA NA NA NA NA NA NA 0
HH0670-rgb_2016_12_27_21_0_0 620 1265 971 1407 1080 109 142 1336 1025 -10 -13 31 0
HH0670-rgb_2016_12_27_21_0_0 625 1270 973 1399 1080 107 129 1334 1026 -7 -12 31 0
HH0670-rgb_2016_12_27_21_0_0 635 1269 969 1406 1080 111 137 1337 1024 -10 -10 33 0
HH0670-rgb_2016_12_27_21_0_0 640 1273 970 1410 1080 110 137 1341 1025 -12 -12 34 0
HH0670-rgb_2016_12_27_21_0_0 655 1266 973 1403 1080 107 137 1334 1026 -10 -9 31 0
HH0670-rgb_2016_12_27_21_0_0 660 1270 969 1405 1080 111 135 1337 1024 -10 -17 34 0
HH0670-rgb_2016_12_27_21_0_0 665 1275 959 1422 1080 121 147 1348 1019 -12 -16 39 0
HH0670-rgb_2016_12_27_21_0_0 670 1273 967 1420 1080 113 147 1346 1023 -10 -9 37 0
HH0670-rgb_2016_12_27_21_0_0 675 1271 960 1413 1080 120 142 1342 1020 -13 -13 36 0
HH0670-rgb_2016_12_27_21_0_0 680 1274 973 1404 1080 107 130 1339 1026 -7 -10 33 0
HH0670-rgb_2016_12_27_21_0_0 685 1273 967 1411 1080 113 138 1342 1023 -9 -12 31 0
HH0670-rgb_2016_12_27_21_0_0 690 NA NA NA NA NA NA NA NA NA NA NA 0
HH0670-rgb_2016_12_27_21_0_0 695 1279 966 1423 1080 114 144 1351 1023 -10 -18 26 0
HH0670-rgb_2016_12_27_21_0_0 700 NA NA NA NA NA NA NA NA NA NA NA 0
HH0670-rgb_2016_12_27_21_0_0 705 NA NA NA NA NA NA NA NA NA NA NA 0
HH0670-rgb_2016_12_27_21_0_0 710 1284 963 1427 1080 117 143 1355 1021 -8 -16 22 0
HH0670-rgb_2016_12_27_21_0_0 720 1287 968 1425 1080 112 138 1356 1024 -4 -13 23 0
HH0670-rgb_2016_12_27_21_0_0 730 1288 973 1424 1080 107 136 1356 1026 -4 -12 23 0
HH0670-rgb_2016_12_27_21_0_0 740 NA NA NA NA NA NA NA NA NA NA NA 0
HH0670-rgb_2016_12_27_21_0_0 745 NA NA NA NA NA NA NA NA NA NA NA 0
HH0670-rgb_2016_12_27_21_0_0 750 1282 970 1425 1080 110 143 1353 1025 -5 -13 20 0
HH0670-rgb_2016_12_27_21_0_0 755 NA NA NA NA NA NA NA NA NA NA NA 0
HH0670-rgb_2016_12_27_21_0_0 760 NA NA NA NA NA NA NA NA NA NA NA 0
HH0670-rgb_2016_12_27_21_0_0 765 1279 976 1414 1080 104 135 1346 1028 -5 -8 18 0
HH0670-rgb_2016_12_27_21_0_0 770 1286 971 1419 1080 109 133 1352 1025 -5 -13 21 0
HH0670-rgb_2016_12_27_21_0_0 775 1283 966 1413 1080 114 130 1348 1023 -6 -14 20 0
HH0670-rgb_2016_12_27_21_0_0 780 1273 971 1411 1080 109 138 1342 1025 -7 -10 29 0
HH0670-rgb_2016_12_27_21_0_0 785 1270 963 1414 1080 117 144 1342 1021 -10 -13 35 0
HH0670-rgb_2016_12_27_21_0_0 790 1268 973 1403 1080 107 135 1335 1026 -9 -13 32 0
HH0670-rgb_2016_12_27_21_0_0 795 1267 974 1403 1080 106 136 1335 1027 -10 -15 31 0
HH0670-rgb_2016_12_27_21_0_0 800 1268 970 1405 1080 110 137 1336 1025 -10 -15 33 0
HH0670-rgb_2016_12_27_21_0_0 805 1270 975 1406 1080 105 136 1338 1027 -9 -11 32 0
HH0670-rgb_2016_12_27_21_0_0 810 1274 972 1405 1080 108 131 1339 1026 -9 -9 31 0
HH0670-rgb_2016_12_27_21_0_0 815 1271 973 1401 1080 107 130 1336 1026 -9 -14 32 0
HH0670-rgb_2016_12_27_21_0_0 820 1270 975 1401 1080 105 131 1335 1027 -9 -14 30 0
HH0670-rgb_2016_12_27_21_0_0 825 1271 968 1404 1080 112 133 1337 1024 -11 -14 32 0
HH0670-rgb_2016_12_27_21_0_0 830 1269 971 1406 1080 109 137 1337 1025 -8 -12 36 0
