subdir frame_num face_startX face_startY face_endX face_endY face_height face_width face_x_center face_y_center yaw pitch roll raw_yaw raw_pitch raw_roll predicted_label attention_label
HH1698-rgb_2017_1_15_21_0_0 1160 1278.0 558.0 1346.0 639.0 81.0 68.0 1312.0 598.0 -2.0 -21.0 15.0 -2.0 -21.0 15.0 0 2
HH1698-rgb_2017_1_15_21_0_0 1170 1281.0 550.0 1349.0 626.0 76.0 68.0 1315.0 588.0 1.0 -21.0 16.0 1.0 -21.0 16.0 0 2
HH1698-rgb_2017_1_15_21_0_0 1180 1276.0 540.0 1365.0 629.0 89.0 89.0 1320.0 584.0 4.0 -10.0 10.0 4.0 -10.0 10.0 0 2
HH1698-rgb_2017_1_15_21_0_0 1185 1286.0 553.0 1358.0 630.0 77.0 72.0 1322.0 591.0 2.0 -28.0 14.0 2.0 -28.0 14.0 0 2
HH1698-rgb_2017_1_15_21_0_0 1190 1275.0 545.0 1361.0 633.0 88.0 86.0 1318.0 589.0 5.0 -17.0 11.0 5.0 -17.0 11.0 0 2
HH1698-rgb_2017_1_15_21_0_0 1195 1294.0 564.0 1359.0 640.0 76.0 65.0 1326.0 602.0 0.0 -31.0 18.0 0.0 -31.0 18.0 0 2
HH0717-rgb_2017_2_7_21_0_0 325 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 1
HH0717-rgb_2017_2_7_21_0_0 340 97.0 562.0 204.0 670.0 108.0 107.0 150.0 616.0 2.0 -5.0 26.0 2.0 -5.0 26.0 1 1
HH0717-rgb_2017_2_7_21_0_0 350 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 1
HH0717-rgb_2017_2_7_21_0_0 415 97.0 551.0 221.0 685.0 134.0 124.0 159.0 618.0 7.0 -1.0 27.0 7.0 -1.0 27.0 1 1
HH0717-rgb_2017_2_7_21_0_0 420 97.0 553.0 219.0 682.0 129.0 122.0 158.0 617.0 8.0 -1.0 23.0 8.0 -1.0 23.0 0 1
HH0717-rgb_2017_2_7_21_0_0 435 98.0 552.0 214.0 679.0 127.0 116.0 156.0 615.0 10.0 1.0 26.0 10.0 1.0 26.0 1 1
HH0717-rgb_2017_2_7_21_0_0 515 110.0 562.0 210.0 672.0 110.0 100.0 160.0 617.0 2.0 3.0 21.0 2.0 3.0 21.0 0 1
HH0717-rgb_2017_2_7_21_0_0 520 109.0 563.0 210.0 673.0 110.0 101.0 159.0 618.0 5.0 2.0 25.0 5.0 2.0 25.0 0 1
HH0717-rgb_2017_2_7_21_0_0 545 111.0 562.0 213.0 672.0 110.0 102.0 162.0 617.0 4.0 3.0 27.0 4.0 3.0 27.0 0 1
HH0717-rgb_2017_2_7_21_0_0 550 106.0 566.0 207.0 671.0 105.0 101.0 156.0 618.0 7.0 0.0 23.0 7.0 0.0 23.0 0 1
HH0717-rgb_2017_2_7_21_0_0 555 109.0 560.0 209.0 665.0 105.0 100.0 159.0 612.0 9.0 5.0 26.0 9.0 5.0 26.0 1 1
HH0717-rgb_2017_2_7_21_0_0 560 112.0 565.0 213.0 670.0 105.0 101.0 162.0 617.0 5.0 -1.0 30.0 5.0 -1.0 30.0 0 1
HH0717-rgb_2017_2_7_21_0_0 565 108.0 562.0 208.0 665.0 103.0 100.0 158.0 613.0 5.0 2.0 29.0 5.0 2.0 29.0 2 1
HH0717-rgb_2017_2_7_21_0_0 570 111.0 565.0 207.0 666.0 101.0 96.0 159.0 615.0 4.0 2.0 26.0 4.0 2.0 26.0 0 1
HH0717-rgb_2017_2_7_21_0_0 575 110.0 563.0 210.0 667.0 104.0 100.0 160.0 615.0 5.0 0.0 24.0 5.0 0.0 24.0 2 1
HH0717-rgb_2017_2_7_21_0_0 585 108.0 561.0 215.0 671.0 110.0 107.0 161.0 616.0 3.0 2.0 26.0 3.0 2.0 26.0 1 1
HH0717-rgb_2017_2_7_21_0_0 590 106.0 555.0 222.0 680.0 125.0 116.0 164.0 617.0 6.0 0.0 26.0 6.0 0.0 26.0 1 1
HH0717-rgb_2017_2_7_21_0_0 600 107.0 563.0 208.0 668.0 105.0 101.0 157.0 615.0 10.0 0.0 14.0 10.0 0.0 14.0 0 1
HH0717-rgb_2017_2_7_21_0_0 645 111.0 561.0 216.0 669.0 108.0 105.0 163.0 615.0 4.0 2.0 15.0 4.0 2.0 15.0 2 1
HH0717-rgb_2017_2_7_21_0_0 650 104.0 558.0 213.0 669.0 111.0 109.0 158.0 613.0 2.0 0.0 25.0 2.0 0.0 25.0 1 1
HH0717-rgb_2017_2_7_21_0_0 655 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 1
HH0717-rgb_2017_2_7_21_0_0 660 112.0 560.0 220.0 670.0 110.0 108.0 166.0 615.0 -3.0 -2.0 12.0 -3.0 -2.0 12.0 2 1
HH0717-rgb_2017_2_7_21_0_0 675 108.0 557.0 217.0 670.0 113.0 109.0 162.0 613.0 4.0 -2.0 27.0 4.0 -2.0 27.0 0 1
HH0717-rgb_2017_2_7_21_0_0 685 132.0 537.0 263.0 664.0 127.0 131.0 197.0 600.0 2.0 -5.0 -32.0 2.0 -5.0 -32.0 2 1
HH0717-rgb_2017_2_7_21_0_0 695 136.0 547.0 243.0 653.0 106.0 107.0 189.0 600.0 1.0 0.0 -45.0 1.0 0.0 -45.0 2 1
HH0717-rgb_2017_2_7_21_0_0 725 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 1
HH0717-rgb_2017_2_7_21_0_0 730 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 1
HH0717-rgb_2017_2_7_21_0_0 730 120.0 553.0 237.0 676.0 123.0 117.0 178.0 614.0 4.0 -2.0 4.0 4.0 -2.0 4.0 2 1
HH0717-rgb_2017_2_7_21_0_0 750 99.0 549.0 220.0 674.0 125.0 121.0 159.0 611.0 1.0 -2.0 27.0 1.0 -2.0 27.0 1 1
HH0717-rgb_2017_2_7_21_0_0 755 99.0 557.0 220.0 679.0 122.0 121.0 159.0 618.0 1.0 -5.0 25.0 1.0 -5.0 25.0 1 1
HH0717-rgb_2017_2_7_21_0_0 800 103.0 564.0 206.0 674.0 110.0 103.0 154.0 619.0 1.0 -3.0 24.0 1.0 -3.0 24.0 0 1
HH0717-rgb_2017_2_7_21_0_0 805 108.0 564.0 213.0 677.0 113.0 105.0 160.0 620.0 1.0 -3.0 24.0 1.0 -3.0 24.0 0 1
HH0717-rgb_2017_2_7_21_0_0 810 112.0 563.0 221.0 673.0 110.0 109.0 166.0 618.0 6.0 0.0 17.0 6.0 0.0 17.0 2 1
HH0717-rgb_2017_2_7_21_0_0 815 111.0 561.0 218.0 673.0 112.0 107.0 164.0 617.0 0.0 3.0 16.0 0.0 3.0 16.0 2 1
HH0717-rgb_2017_2_7_21_0_0 820 117.0 556.0 224.0 670.0 114.0 107.0 170.0 613.0 0.0 3.0 23.0 0.0 3.0 23.0 0 1
HH0717-rgb_2017_2_7_21_0_0 830 110.0 548.0 234.0 673.0 125.0 124.0 172.0 610.0 5.0 3.0 19.0 5.0 3.0 19.0 2 1
HH0717-rgb_2017_2_7_21_0_0 835 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 1
HH0717-rgb_2017_2_7_21_0_0 840 108.0 554.0 229.0 680.0 126.0 121.0 168.0 617.0 7.0 -2.0 26.0 7.0 -2.0 26.0 0 1
HH0717-rgb_2017_2_7_21_0_0 845 107.0 556.0 222.0 680.0 124.0 115.0 164.0 618.0 7.0 0.0 26.0 7.0 0.0 26.0 1 1
HH0717-rgb_2017_2_7_21_0_0 855 102.0 551.0 221.0 673.0 122.0 119.0 161.0 612.0 8.0 -4.0 26.0 8.0 -4.0 26.0 1 1
HH0717-rgb_2017_2_7_21_0_0 865 111.0 558.0 220.0 669.0 111.0 109.0 165.0 613.0 3.0 -1.0 16.0 3.0 -1.0 16.0 2 1
HH0717-rgb_2017_2_7_21_0_0 875 106.0 558.0 213.0 671.0 113.0 107.0 159.0 614.0 4.0 -2.0 21.0 4.0 -2.0 21.0 0 1
HH0717-rgb_2017_2_7_21_0_0 895 116.0 557.0 223.0 669.0 112.0 107.0 169.0 613.0 7.0 0.0 21.0 7.0 0.0 21.0 0 1
HH0717-rgb_2017_2_7_21_0_0 910 111.0 560.0 213.0 670.0 110.0 102.0 162.0 615.0 6.0 0.0 27.0 6.0 0.0 27.0 0 1
HH0717-rgb_2017_2_7_21_0_0 915 111.0 557.0 220.0 672.0 115.0 109.0 165.0 614.0 5.0 0.0 28.0 5.0 0.0 28.0 0 1
HH0717-rgb_2017_2_7_21_0_0 920 108.0 552.0 225.0 675.0 123.0 117.0 166.0 613.0 5.0 -1.0 28.0 5.0 -1.0 28.0 2 1
HH0717-rgb_2017_2_7_21_0_0 995 116.0 561.0 223.0 673.0 112.0 107.0 169.0 617.0 2.0 2.0 16.0 2.0 2.0 16.0 2 1
HH0717-rgb_2017_2_7_21_0_0 1185 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 1
HH0717-rgb_2017_2_7_21_0_0 1190 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 1
HH1664-rgb_2016_11_23_21_0_1 110 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 1
HH1664-rgb_2016_11_23_21_0_1 115 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 1
HH1664-rgb_2016_11_23_21_0_1 135 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 1
HH1664-rgb_2016_11_23_21_0_1 140 1042.0 658.0 1143.0 759.0 101.0 101.0 1092.0 708.0 -4.0 12.0 0.0 -4.0 12.0 0.0 2 1
HH1664-rgb_2016_11_23_21_0_1 150 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 1
HH0681-rgb_2017_3_18_22_0_0 5 702.0 368.0 779.0 480.0 112.0 77.0 740.0 424.0 9.0 -6.0 -26.0 9.0 -6.0 -26.0 0 0
HH0681-rgb_2017_3_18_22_0_0 5 59.0 508.0 132.0 583.0 75.0 73.0 95.0 545.0 0.0 -9.0 9.0 0.0 -9.0 9.0 0 2
HH0681-rgb_2017_3_18_22_0_0 5 1406.0 713.0 1474.0 791.0 78.0 68.0 1440.0 752.0 -3.0 11.0 0.0 -3.0 11.0 0.0 0 2
HH0681-rgb_2017_3_18_22_0_0 10 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 10 1406.0 713.0 1474.0 790.0 77.0 68.0 1440.0 751.0 -4.0 13.0 -1.0 -4.0 13.0 -1.0 1 2
HH0681-rgb_2017_3_18_22_0_0 15 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 15 1407.0 716.0 1474.0 793.0 77.0 67.0 1440.0 754.0 -4.0 15.0 -2.0 -4.0 15.0 -2.0 1 2
HH0681-rgb_2017_3_18_22_0_0 20 1242.0 404.0 1319.0 496.0 92.0 77.0 1280.0 450.0 -8.0 -1.0 9.0 -8.0 -1.0 9.0 0 0
HH0681-rgb_2017_3_18_22_0_0 20 1406.0 714.0 1476.0 790.0 76.0 70.0 1441.0 752.0 -5.0 14.0 0.0 -5.0 14.0 0.0 0 2
HH0681-rgb_2017_3_18_22_0_0 25 1457.0 404.0 1527.0 488.0 84.0 70.0 1492.0 446.0 -9.0 -17.0 29.0 -9.0 -17.0 29.0 0 0
HH0681-rgb_2017_3_18_22_0_0 25 267.0 414.0 356.0 512.0 98.0 89.0 311.0 463.0 10.0 -2.0 2.0 10.0 -2.0 2.0 0 0
HH0681-rgb_2017_3_18_22_0_0 30 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 30 389.0 401.0 476.0 502.0 101.0 87.0 432.0 451.0 17.0 5.0 -27.0 17.0 5.0 -27.0 0 0
HH0681-rgb_2017_3_18_22_0_0 30 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 35 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 35 460.0 375.0 548.0 476.0 101.0 88.0 504.0 425.0 35.0 -20.0 -69.0 35.0 -20.0 -69.0 0 0
HH0681-rgb_2017_3_18_22_0_0 35 1416.0 718.0 1484.0 799.0 81.0 68.0 1450.0 758.0 0.0 10.0 -3.0 0.0 10.0 -3.0 1 0
HH0681-rgb_2017_3_18_22_0_0 40 1782.0 408.0 1841.0 482.0 74.0 59.0 1811.0 445.0 -3.0 -17.0 62.0 -3.0 -17.0 62.0 0 0
HH0681-rgb_2017_3_18_22_0_0 40 515.0 369.0 599.0 470.0 101.0 84.0 557.0 419.0 38.0 -13.0 -71.0 38.0 -13.0 -71.0 0 0
HH0681-rgb_2017_3_18_22_0_0 40 1416.0 716.0 1484.0 794.0 78.0 68.0 1450.0 755.0 -1.0 5.0 -11.0 -1.0 5.0 -11.0 1 0
HH0681-rgb_2017_3_18_22_0_0 45 1777.0 404.0 1842.0 480.0 76.0 65.0 1809.0 442.0 -6.0 -18.0 54.0 -6.0 -18.0 54.0 0 0
HH0681-rgb_2017_3_18_22_0_0 45 1420.0 719.0 1487.0 798.0 79.0 67.0 1453.0 758.0 -2.0 11.0 -5.0 -2.0 11.0 -5.0 2 0
HH0681-rgb_2017_3_18_22_0_0 50 1780.0 394.0 1839.0 481.0 87.0 59.0 1809.0 437.0 8.0 -25.0 43.0 8.0 -25.0 43.0 0 0
HH0681-rgb_2017_3_18_22_0_0 50 694.0 410.0 782.0 502.0 92.0 88.0 738.0 456.0 43.0 -25.0 -59.0 43.0 -25.0 -59.0 0 0
HH0681-rgb_2017_3_18_22_0_0 50 1418.0 720.0 1485.0 797.0 77.0 67.0 1451.0 758.0 -1.0 7.0 -9.0 -1.0 7.0 -9.0 1 0
HH0681-rgb_2017_3_18_22_0_0 55 1785.0 404.0 1845.0 479.0 75.0 60.0 1815.0 441.0 0.0 -24.0 56.0 0.0 -24.0 56.0 0 0
HH0681-rgb_2017_3_18_22_0_0 55 805.0 409.0 873.0 520.0 111.0 68.0 839.0 464.0 1.0 -2.0 -9.0 1.0 -2.0 -9.0 0 0
HH0681-rgb_2017_3_18_22_0_0 55 1417.0 718.0 1484.0 797.0 79.0 67.0 1450.0 757.0 0.0 8.0 -11.0 0.0 8.0 -11.0 1 0
HH0681-rgb_2017_3_18_22_0_0 60 1798.0 401.0 1857.0 476.0 75.0 59.0 1827.0 438.0 1.0 -28.0 44.0 1.0 -28.0 44.0 0 0
HH0681-rgb_2017_3_18_22_0_0 60 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 60 1418.0 717.0 1486.0 796.0 79.0 68.0 1452.0 756.0 -2.0 7.0 -12.0 -2.0 7.0 -12.0 2 0
HH0681-rgb_2017_3_18_22_0_0 65 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 65 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 65 1417.0 719.0 1487.0 796.0 77.0 70.0 1452.0 757.0 -1.0 4.0 -12.0 -1.0 4.0 -12.0 1 0
HH0681-rgb_2017_3_18_22_0_0 70 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 70 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 70 1408.0 727.0 1478.0 802.0 75.0 70.0 1443.0 764.0 0.0 -4.0 13.0 0.0 -4.0 13.0 0 0
HH0681-rgb_2017_3_18_22_0_0 75 1411.0 437.0 1456.0 494.0 57.0 45.0 1433.0 465.0 2.0 5.0 11.0 2.0 5.0 11.0 0 0
HH0681-rgb_2017_3_18_22_0_0 75 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 75 1396.0 728.0 1448.0 790.0 62.0 52.0 1422.0 759.0 0.0 -1.0 20.0 0.0 -1.0 20.0 0 0
HH0681-rgb_2017_3_18_22_0_0 80 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 80 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 85 1266.0 422.0 1322.0 512.0 90.0 56.0 1294.0 467.0 29.0 -15.0 -66.0 29.0 -15.0 -66.0 0 0
HH0681-rgb_2017_3_18_22_0_0 85 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 85 1406.0 720.0 1473.0 802.0 82.0 67.0 1439.0 761.0 9.0 4.0 25.0 9.0 4.0 25.0 1 1
HH0681-rgb_2017_3_18_22_0_0 90 1214.0 375.0 1286.0 475.0 100.0 72.0 1250.0 425.0 16.0 -8.0 -58.0 16.0 -8.0 -58.0 0 0
HH0681-rgb_2017_3_18_22_0_0 90 1411.0 717.0 1479.0 799.0 82.0 68.0 1445.0 758.0 3.0 0.0 17.0 3.0 0.0 17.0 2 1
HH0681-rgb_2017_3_18_22_0_0 95 1084.0 351.0 1163.0 440.0 89.0 79.0 1123.0 395.0 -3.0 -5.0 -9.0 -3.0 -5.0 -9.0 0 0
HH0681-rgb_2017_3_18_22_0_0 95 1414.0 722.0 1482.0 801.0 79.0 68.0 1448.0 761.0 7.0 -4.0 23.0 7.0 -4.0 23.0 2 1
HH0681-rgb_2017_3_18_22_0_0 100 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 100 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 100 1414.0 721.0 1482.0 800.0 79.0 68.0 1448.0 760.0 9.0 -5.0 24.0 9.0 -5.0 24.0 2 1
HH0681-rgb_2017_3_18_22_0_0 105 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 105 1041.0 617.0 1086.0 669.0 52.0 45.0 1063.0 643.0 -40.0 -20.0 39.0 -40.0 -20.0 39.0 0 0
HH0681-rgb_2017_3_18_22_0_0 105 1411.0 722.0 1484.0 799.0 77.0 73.0 1447.0 760.0 2.0 -9.0 10.0 2.0 -9.0 10.0 0 2
HH0681-rgb_2017_3_18_22_0_0 110 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 110 1036.0 606.0 1088.0 663.0 57.0 52.0 1062.0 634.0 -6.0 14.0 1.0 -6.0 14.0 1.0 0 1
HH0681-rgb_2017_3_18_22_0_0 110 1415.0 729.0 1483.0 803.0 74.0 68.0 1449.0 766.0 0.0 -5.0 4.0 0.0 -5.0 4.0 2 2
HH0681-rgb_2017_3_18_22_0_0 115 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 115 1040.0 587.0 1092.0 647.0 60.0 52.0 1066.0 617.0 4.0 11.0 -19.0 4.0 11.0 -19.0 0 0
HH0681-rgb_2017_3_18_22_0_0 115 1414.0 728.0 1486.0 806.0 78.0 72.0 1450.0 767.0 4.0 -9.0 8.0 4.0 -9.0 8.0 0 2
HH0681-rgb_2017_3_18_22_0_0 120 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 120 1014.0 578.0 1068.0 643.0 65.0 54.0 1041.0 610.0 20.0 4.0 -34.0 20.0 4.0 -34.0 0 0
HH0681-rgb_2017_3_18_22_0_0 120 1398.0 730.0 1468.0 795.0 65.0 70.0 1433.0 762.0 0.0 -4.0 35.0 0.0 -4.0 35.0 1 0
HH0681-rgb_2017_3_18_22_0_0 125 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 125 1019.0 594.0 1064.0 647.0 53.0 45.0 1041.0 620.0 26.0 6.0 -51.0 26.0 6.0 -51.0 0 0
HH0681-rgb_2017_3_18_22_0_0 125 1412.0 726.0 1478.0 802.0 76.0 66.0 1445.0 764.0 4.0 -10.0 20.0 4.0 -10.0 20.0 1 2
HH0681-rgb_2017_3_18_22_0_0 130 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 130 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 130 1407.0 719.0 1475.0 795.0 76.0 68.0 1441.0 757.0 -5.0 7.0 2.0 -5.0 7.0 2.0 0 0
HH0681-rgb_2017_3_18_22_0_0 135 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 135 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 135 1410.0 725.0 1480.0 800.0 75.0 70.0 1445.0 762.0 -7.0 1.0 0.0 -7.0 1.0 0.0 0 2
HH0681-rgb_2017_3_18_22_0_0 140 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 140 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 140 1410.0 722.0 1478.0 800.0 78.0 68.0 1444.0 761.0 -7.0 1.0 -6.0 -7.0 1.0 -6.0 1 2
HH0681-rgb_2017_3_18_22_0_0 145 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 145 1411.0 726.0 1481.0 800.0 74.0 70.0 1446.0 763.0 -2.0 2.0 -4.0 -2.0 2.0 -4.0 2 2
HH0681-rgb_2017_3_18_22_0_0 150 1411.0 720.0 1481.0 795.0 75.0 70.0 1446.0 757.0 -5.0 5.0 -6.0 -5.0 5.0 -6.0 1 2
HH0681-rgb_2017_3_18_22_0_0 155 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 155 1416.0 721.0 1484.0 801.0 80.0 68.0 1450.0 761.0 -4.0 1.0 -5.0 -4.0 1.0 -5.0 2 2
HH0681-rgb_2017_3_18_22_0_0 160 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 160 1413.0 726.0 1481.0 800.0 74.0 68.0 1447.0 763.0 -3.0 2.0 -6.0 -3.0 2.0 -6.0 1 2
HH0681-rgb_2017_3_18_22_0_0 165 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 165 1413.0 725.0 1480.0 799.0 74.0 67.0 1446.0 762.0 -1.0 0.0 -4.0 -1.0 0.0 -4.0 2 2
HH0681-rgb_2017_3_18_22_0_0 170 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 170 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 170 1415.0 722.0 1485.0 801.0 79.0 70.0 1450.0 761.0 -4.0 0.0 -3.0 -4.0 0.0 -3.0 0 2
HH0681-rgb_2017_3_18_22_0_0 175 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 175 1414.0 729.0 1479.0 801.0 72.0 65.0 1446.0 765.0 -1.0 1.0 -7.0 -1.0 1.0 -7.0 2 2
HH0681-rgb_2017_3_18_22_0_0 180 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 180 1415.0 728.0 1480.0 802.0 74.0 65.0 1447.0 765.0 -1.0 -3.0 -9.0 -1.0 -3.0 -9.0 2 2
HH0681-rgb_2017_3_18_22_0_0 185 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 185 1415.0 724.0 1480.0 798.0 74.0 65.0 1447.0 761.0 -2.0 0.0 -7.0 -2.0 0.0 -7.0 2 2
HH0681-rgb_2017_3_18_22_0_0 190 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 190 1415.0 724.0 1480.0 800.0 76.0 65.0 1447.0 762.0 -3.0 3.0 -8.0 -3.0 3.0 -8.0 1 2
HH0681-rgb_2017_3_18_22_0_0 195 355.0 678.0 397.0 722.0 44.0 42.0 376.0 700.0 -17.0 -10.0 30.0 -17.0 -10.0 30.0 0 0
HH0681-rgb_2017_3_18_22_0_0 195 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 195 1417.0 726.0 1483.0 804.0 78.0 66.0 1450.0 765.0 -2.0 3.0 -2.0 -2.0 3.0 -2.0 0 2
HH0681-rgb_2017_3_18_22_0_0 200 345.0 678.0 384.0 723.0 45.0 39.0 364.0 700.0 -20.0 -16.0 35.0 -20.0 -16.0 35.0 0 0
HH0681-rgb_2017_3_18_22_0_0 200 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 200 1414.0 725.0 1480.0 797.0 72.0 66.0 1447.0 761.0 -2.0 1.0 -8.0 -2.0 1.0 -8.0 2 2
HH0681-rgb_2017_3_18_22_0_0 205 345.0 678.0 383.0 723.0 45.0 38.0 364.0 700.0 -19.0 -15.0 33.0 -19.0 -15.0 33.0 0 0
HH0681-rgb_2017_3_18_22_0_0 205 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 205 1415.0 726.0 1480.0 798.0 72.0 65.0 1447.0 762.0 0.0 5.0 -6.0 0.0 5.0 -6.0 1 2
HH0681-rgb_2017_3_18_22_0_0 210 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 210 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 210 1417.0 727.0 1483.0 805.0 78.0 66.0 1450.0 766.0 1.0 4.0 0.0 1.0 4.0 0.0 0 2
HH0681-rgb_2017_3_18_22_0_0 215 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 215 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 215 1417.0 726.0 1483.0 803.0 77.0 66.0 1450.0 764.0 -1.0 3.0 -3.0 -1.0 3.0 -3.0 1 2
HH0681-rgb_2017_3_18_22_0_0 220 338.0 677.0 377.0 722.0 45.0 39.0 357.0 699.0 -12.0 -13.0 29.0 -12.0 -13.0 29.0 0 0
HH0681-rgb_2017_3_18_22_0_0 220 1414.0 726.0 1481.0 798.0 72.0 67.0 1447.0 762.0 -2.0 5.0 -8.0 -2.0 5.0 -8.0 1 2
HH0681-rgb_2017_3_18_22_0_0 225 341.0 679.0 380.0 723.0 44.0 39.0 360.0 701.0 -20.0 -19.0 31.0 -20.0 -19.0 31.0 0 0
HH0681-rgb_2017_3_18_22_0_0 225 1416.0 724.0 1484.0 803.0 79.0 68.0 1450.0 763.0 -1.0 8.0 -4.0 -1.0 8.0 -4.0 2 2
HH0681-rgb_2017_3_18_22_0_0 230 338.0 676.0 376.0 721.0 45.0 38.0 357.0 698.0 -19.0 -20.0 29.0 -19.0 -20.0 29.0 0 0
HH0681-rgb_2017_3_18_22_0_0 230 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0681-rgb_2017_3_18_22_0_0 230 1417.0 726.0 1483.0 804.0 78.0 66.0 1450.0 765.0 0.0 3.0 -4.0 0.0 3.0 -4.0 1 2
